Unnamed: 0,direc,y_x,score
11358,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_13_15,0.01459441
11359,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_8_30,0.0144749
11360,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_10_22,0.036876377
11361,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_17_18,0.17031328
11362,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_32_22,0.020133313
11363,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_17_23,0.0772616
11364,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_2_6,0.011811879
11365,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_23_2,0.012170205
11366,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_2_19,0.016263586
11367,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_3_27,0.020548124
11368,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_9_8,0.053145155
11369,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_14_5,0.025828026
11370,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_23_15,0.21402869
11371,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_17_16,0.046937343
11372,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_23_7,0.022477705
11373,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_17_2,0.042470753
11374,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_29_25,0.14851978
11375,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_17_12,0.057753563
11376,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_14_1,0.010553789
11377,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_12_16,0.010682998
11378,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_30_6,0.1521986
11379,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_6_9,0.020783482
11380,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_24_5,0.027331717
11381,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_6_30,0.025434257
11382,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_13_24,0.119500406
11383,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_14_23,0.09635394
11384,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_9_3,0.03208077
11385,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_5_12,0.039815955
11386,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_8_24,0.018978037
11387,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_13_2,0.008483181
11388,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_8_7,0.016329072
11389,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_31_29,0.03256002
11390,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_4_10,0.04301112
11391,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_15_1,0.011223523
11392,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_14_25,0.026291505
11393,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_27_27,0.073096655
11394,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_17_26,0.029537532
11395,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_5_2,0.011394595
11396,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_10_19,0.10891736
11397,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_26_10,0.013427976
11398,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_4_14,0.010883565
11399,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_15_14,0.056956656
11400,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_18_10,0.11433489
11401,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_15_9,0.018517245
11402,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_4_25,0.008999354
11403,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_20_19,0.015726013
11404,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_28_2,0.13714126
11405,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_20_31,0.28303903
11406,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_27_25,0.06039447
11407,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_15_16,0.012651864
11408,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_29_8,0.017604439
11409,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_6_31,0.014212208
11410,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_12_8,0.009619696
11411,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_11_12,0.017626775
11412,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_15_27,0.05431298
11413,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_1_12,0.012411301
11414,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_8_18,0.017508892
11415,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_11_15,0.01779641
11416,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_15_6,0.09782017
11417,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_29_29,0.1482213
11418,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_1_22,0.013858902
11419,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_14_26,0.011701481
11420,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_29_23,0.25561893
11421,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_25_21,0.18180032
11422,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_32_24,0.113866635
11423,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_22_17,0.15200216
11424,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_24_3,0.026914172
11425,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_31_31,0.3125793
11426,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_14_2,0.010012143
11427,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_18_26,0.17761467
11428,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_9_11,0.06549042
11429,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_14_24,0.46689484
11430,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_24_25,0.070935756
11431,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_29_32,0.99012285
11432,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_3_31,0.042406924
11433,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_21_11,0.12760569
11434,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_24_22,0.19400783
11435,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_10_8,0.016041763
11436,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_1_20,0.010606581
11437,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_19_13,0.043243967
11438,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_19_8,0.010091201
11439,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_30_28,0.08741852
11440,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_28_26,0.20187588
11441,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_17_8,0.032491893
11442,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_30_29,0.11005663
11443,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_23_9,0.022864114
11444,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_9_4,0.030948032
11445,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_28_5,0.029909452
11446,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_30_13,0.20358308
11447,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_8_15,0.008396788
11448,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_21_21,0.021479353
11449,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_8_4,0.018099023
11450,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_22_2,0.010472697
11451,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_32_26,0.015039083
11452,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_8_16,0.007841723
11453,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_14_19,0.017270045
11454,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_22_20,0.07597021
11455,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_2_5,0.020862918
11456,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_20_9,0.014814734
11457,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_32_21,0.037359532
11458,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_9_26,0.22195989
11459,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_19_1,0.027684815
11460,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_21_32,0.27415216
11461,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_14_21,0.44601837
11462,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_22_13,0.026951319
11463,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_28_9,0.09535313
11464,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_20_2,0.047675777
11465,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_25_9,0.012254497
11466,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_14_14,0.008362046
11467,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_8_17,0.010628757
11468,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_22_32,0.50554323
11469,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_1_4,0.05149762
11470,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_24_31,0.3243268
11471,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_2_31,0.011413253
11472,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_5_14,0.014499048
11473,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_10_4,0.024256486
11474,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_23_23,0.17277263
11475,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_20_7,0.029160604
11476,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_9_31,0.21375604
11477,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_23_5,0.020557545
11478,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_10_31,0.037789926
11479,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_18_22,0.03716707
11480,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_16_6,0.021112308
11481,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_13_32,0.7886874
11482,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_22_11,0.016988646
11483,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_26_15,0.32732102
11484,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_16_26,0.014152479
11485,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_3_18,0.016732547
11486,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_9_21,0.012622679
11487,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_31_30,0.11853233
11488,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_2_11,0.0211073
11489,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_11_30,0.0650906
11490,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_29_3,0.037847586
11491,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_7_18,0.03998973
11492,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_11_6,0.06807905
11493,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_13_23,0.008526635
11494,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_13_12,0.022068799
11495,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_10_32,0.31850955
11496,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_31_28,0.05558008
11497,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_18_2,0.20141001
11498,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_15_23,0.22126856
11499,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_6_22,0.009679752
11500,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_1_26,0.05626225
11501,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_3_26,0.005661599
11502,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_8_27,0.031438325
11503,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_1_10,0.012311723
11504,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_19_19,0.15416141
11505,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_27_2,0.11998876
11506,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_17_28,0.38439098
11507,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_4_24,0.009015101
11508,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_26_31,0.3241954
11509,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_17_31,0.10089513
11510,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_9_13,0.019132862
11511,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_16_25,0.02506434
11512,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_9_24,0.07804268
11513,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_10_6,0.017989606
11514,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_16_3,0.037175596
11515,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_23_30,0.8434231
11516,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_11_8,0.00858071
11517,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_12_29,0.2516662
11518,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_26_22,0.30220127
11519,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_19_5,0.011629408
11520,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_15_30,0.7891108
11521,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_12_23,0.008529377
11522,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_13_27,0.014032448
11523,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_17_27,0.13866706
11524,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_31_4,0.050289057
11525,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_11_21,0.013081542
11526,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_19_10,0.097219385
11527,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_25_5,0.05038618
11528,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_21_22,0.034856718
11529,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_1_28,0.012903433
11530,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_4_31,0.17284907
11531,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_27_8,0.013048695
11532,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_2_8,0.014209062
11533,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_21_3,0.019716877
11534,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_19_31,0.85793
11535,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_20_28,0.12761702
11536,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_32_17,0.05853449
11537,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_18_1,0.17051387
11538,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_4_27,0.021002492
11539,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_25_4,0.025596652
11540,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_24_20,0.06395426
11541,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_6_25,0.08334576
11542,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_25_18,0.12019711
11543,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_25_1,0.010287447
11544,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_3_8,0.028438563
11545,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_26_18,0.12441109
11546,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_14_12,0.016415823
11547,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_24_26,0.11406055
11548,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_24_15,0.06959491
11549,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_21_31,0.28378245
11550,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_1_21,0.007954902
11551,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_32_28,0.051063325
11552,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_8_3,0.012725895
11553,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_15_22,0.01225673
11554,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_19_29,0.15486431
11555,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_13_7,0.014863831
11556,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_9_7,0.007740529
11557,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_10_27,0.033645127
11558,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_27_17,0.21803167
11559,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_21_8,0.02602543
11560,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_4_15,0.009686162
11561,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_18_29,0.13814487
11562,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_22_27,0.07855245
11563,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_24_13,0.008485444
11564,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_6_7,0.011881599
11565,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_15_29,0.8480232
11566,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_31_14,0.3230884
11567,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_7_27,0.007904655
11568,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_25_28,0.109107696
11569,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_8_13,0.012018007
11570,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_26_9,0.014005048
11571,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_15_18,0.033772383
11572,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_28_32,0.86080796
11573,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_2_12,0.022472687
11574,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_16_30,0.07817358
11575,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_3_6,0.012905207
11576,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_20_27,0.03985774
11577,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_10_11,0.03783387
11578,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_1_3,0.020985426
11579,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_16_10,0.020480633
11580,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_3_25,0.006409694
11581,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_26_13,0.11183385
11582,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_18_13,0.018404046
11583,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_22_8,0.012344538
11584,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_18_12,0.025172336
11585,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_20_21,0.038392946
11586,47RQM_32_times_32,S2B_MSIL2A_20200330T034529_R104_T47RQM_20201021T124401_visual_11_10,0.019890513
