Unnamed: 0,direc,y_x,score
28657,48RXU_32_times_32,S2A_MSIL2A_20220707T032531_R018_T48RXU_20220708T041535_visual_11_6,0.2935509
28658,48RXU_32_times_32,S2A_MSIL2A_20220707T032531_R018_T48RXU_20220708T041535_visual_5_7,0.3148191
28659,48RXU_32_times_32,S2A_MSIL2A_20220707T032531_R018_T48RXU_20220708T041535_visual_7_8,0.2878381
28660,48RXU_32_times_32,S2A_MSIL2A_20220707T032531_R018_T48RXU_20220708T041535_visual_25_19,0.27677485
28661,48RXU_32_times_32,S2A_MSIL2A_20220707T032531_R018_T48RXU_20220708T041535_visual_3_17,0.2825228
28662,48RXU_32_times_32,S2A_MSIL2A_20220707T032531_R018_T48RXU_20220708T041535_visual_21_10,0.28044412
28663,48RXU_32_times_32,S2A_MSIL2A_20220707T032531_R018_T48RXU_20220708T041535_visual_22_26,0.26405853
28664,48RXU_32_times_32,S2A_MSIL2A_20220707T032531_R018_T48RXU_20220708T041535_visual_5_32,0.27719876
28665,48RXU_32_times_32,S2A_MSIL2A_20220707T032531_R018_T48RXU_20220708T041535_visual_21_22,0.32817444
28666,48RXU_32_times_32,S2A_MSIL2A_20220707T032531_R018_T48RXU_20220708T041535_visual_16_2,0.29577932
28667,48RXU_32_times_32,S2A_MSIL2A_20220707T032531_R018_T48RXU_20220708T041535_visual_4_27,0.27353585
28668,48RXU_32_times_32,S2A_MSIL2A_20220707T032531_R018_T48RXU_20220708T041535_visual_31_3,0.27761623
28669,48RXU_32_times_32,S2A_MSIL2A_20220707T032531_R018_T48RXU_20220708T041535_visual_8_10,0.28973672
28670,48RXU_32_times_32,S2A_MSIL2A_20220707T032531_R018_T48RXU_20220708T041535_visual_24_32,0.268365
28671,48RXU_32_times_32,S2A_MSIL2A_20220707T032531_R018_T48RXU_20220708T041535_visual_26_20,0.36523116
28672,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_23_23,0.041186035
28673,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_25_20,0.011813187
28674,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_27_25,0.33453894
28675,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_5_26,0.012970002
28676,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_8_16,0.014846978
28677,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_27_10,0.03429848
28678,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_28_27,0.33453894
28679,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_6_30,0.33453894
28680,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_18_12,0.06959699
28681,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_21_5,0.15770377
28682,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_18_31,0.33453894
28683,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_12_6,0.010661178
28684,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_26_25,0.33453894
28685,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_25_23,0.22625044
28686,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_2_18,0.016731527
28687,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_15_19,0.01148284
28688,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_27_12,0.020856434
28689,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_26_30,0.33453894
28690,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_31_19,0.013253106
28691,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_30_11,0.026884902
28692,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_22_13,0.017304579
28693,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_2_21,0.012932423
28694,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_3_24,0.016535247
28695,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_29_6,0.01100623
28696,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_18_7,0.009062207
28697,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_10_5,0.014160938
28698,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_19_1,0.031053092
28699,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_16_9,0.02445576
28700,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_15_4,0.03773005
28701,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_23_10,0.022252323
28702,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_25_16,0.04853471
28703,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_25_6,0.013006923
28704,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_7_8,0.015966484
28705,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_3_17,0.014624086
28706,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_18_2,0.3099437
28707,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_17_10,0.01955442
28708,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_4_22,0.011141271
28709,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_1_26,0.025502374
28710,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_12_3,0.02534598
28711,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_28_24,0.33453894
28712,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_26_20,0.009743928
28713,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_1_2,0.012134714
28714,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_24_19,0.008587369
28715,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_4_19,0.011626685
28716,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_15_20,0.018429717
28717,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_6_12,0.13788438
28718,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_14_3,0.14447564
28719,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_23_15,0.10667749
28720,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_14_19,0.021025456
28721,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_1_9,0.032165293
28722,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_9_29,0.33453894
28723,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_9_2,0.04059246
28724,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_1_12,0.02472708
28725,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_30_13,0.011790231
28726,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_29_21,0.009402929
28727,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_12_24,0.016994659
28728,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_25_9,0.055932835
28729,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_29_5,0.00882966
28730,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_15_7,0.12156676
28731,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_31_24,0.33453894
28732,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_31_7,0.044805102
28733,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_5_3,0.017607259
28734,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_29_7,0.016093133
28735,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_30_27,0.33453894
28736,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_16_15,0.017187659
28737,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_31_15,0.018613843
28738,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_29_12,0.06985309
28739,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_10_1,0.01923121
28740,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_5_21,0.010112267
28741,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_25_11,0.008564632
28742,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_17_31,0.33453894
28743,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_26_13,0.018114734
28744,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_22_28,0.33453894
28745,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_22_9,0.021292314
28746,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_7_4,0.02647228
28747,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_11_23,0.14113641
28748,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_31_2,0.27337235
28749,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_21_22,0.017701326
28750,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_23_3,0.017263684
28751,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_32_28,0.33453894
28752,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_27_19,0.020668173
28753,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_32_23,0.33453894
28754,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_15_2,0.040556747
28755,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_15_9,0.022743752
28756,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_2_13,0.024420317
28757,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_7_10,0.011781707
28758,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_29_11,0.015229294
28759,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_24_28,0.33453894
28760,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_22_14,0.064203896
28761,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_18_16,0.019940265
28762,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_12_2,0.018352646
28763,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_6_17,0.017854499
28764,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_28_3,0.03617491
28765,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_23_29,0.33453894
28766,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_9_7,0.025856074
28767,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_23_24,0.33453894
28768,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_26_4,0.09608114
28769,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_10_12,0.1479434
28770,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_4_7,0.013703708
28771,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_3_29,0.33453894
28772,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_22_21,0.016604308
28773,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_31_3,0.026532806
28774,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_6_24,0.016990947
28775,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_18_30,0.33453894
28776,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_24_15,0.060385257
28777,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_17_8,0.015825186
28778,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_28_21,0.006721063
28779,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_10_7,0.016697202
28780,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_22_5,0.015497208
28781,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_17_25,0.33046874
28782,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_17_24,0.060006727
28783,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_13_6,0.010785351
28784,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_6_11,0.035274617
28785,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_28_20,0.012045043
28786,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_18_32,0.33453894
28787,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_19_20,0.09796631
28788,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_12_10,0.009270509
28789,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_11_25,0.12224447
28790,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_28_32,0.33453894
28791,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_31_16,0.021966442
28792,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_4_4,0.0482091
28793,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_8_8,0.026809128
28794,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_17_6,0.03351351
28795,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_8_24,0.023512382
28796,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_26_24,0.33453894
28797,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_27_5,0.013263806
28798,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_5_28,0.33453894
28799,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_5_9,0.013383899
28800,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_16_3,0.034248747
28801,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_30_7,0.036626786
28802,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_2_14,0.033793535
28803,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_19_8,0.019266019
28804,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_28_2,0.17243981
28805,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_17_28,0.33453894
28806,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_17_5,0.06183593
28807,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_5_16,0.012696017
28808,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_26_31,0.33453894
28809,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_14_17,0.085196696
28810,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_7_18,0.012776035
28811,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_2_22,0.016039107
28812,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_2_3,0.018583594
28813,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_9_26,0.018350663
28814,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_25_26,0.33453894
28815,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_24_26,0.33453894
28816,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_13_18,0.011222967
28817,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_9_22,0.020494193
28818,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_32_7,0.08546291
28819,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_19_7,0.015757663
28820,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_18_3,0.11584701
28821,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_24_24,0.33453894
28822,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_8_15,0.040494006
28823,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_3_13,0.16328521
28824,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_32_32,0.33453894
28825,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_13_31,0.33453894
28826,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_3_1,0.01205329
28827,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_5_22,0.03081013
28828,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_3_4,0.03664067
28829,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_23_22,0.013376948
28830,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_10_3,0.014393689
28831,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_4_17,0.012720236
28832,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_29_14,0.04106355
28833,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_1_29,0.33453894
28834,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_4_30,0.33453894
28835,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_16_8,0.014672332
28836,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_3_22,0.012914223
28837,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_22_18,0.009138686
28838,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_14_1,0.013729376
28839,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_29_26,0.33453894
28840,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_10_14,0.012497718
28841,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_24_14,0.010757609
28842,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_31_29,0.33453894
28843,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_16_29,0.33453894
28844,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_8_31,0.33453894
28845,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_2_19,0.015260611
28846,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_14_30,0.33453894
28847,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_19_9,0.06778919
28848,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_7_25,0.019652661
28849,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_5_18,0.01670931
28850,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_7_20,0.055786394
28851,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_15_23,0.023290291
28852,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_22_12,0.014282511
28853,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_31_4,0.014228377
28854,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_28_25,0.33453894
28855,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_15_26,0.33453894
28856,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_21_13,0.015630864
28857,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_24_8,0.10241606
28858,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_15_12,0.081042066
28859,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_15_22,0.014473819
28860,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_20_24,0.19316815
28861,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_31_23,0.33453894
28862,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_13_7,0.01626759
28863,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_17_15,0.026226094
28864,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_10_8,0.01820011
28865,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_8_3,0.04071564
28866,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_30_12,0.05236463
28867,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_7_2,0.016107326
28868,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_16_28,0.33453894
28869,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_2_32,0.33453894
28870,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_11_21,0.012599291
28871,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_12_26,0.26452795
28872,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_20_5,0.028695395
28873,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_30_22,0.3344478
28874,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_27_9,0.015426362
28875,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_32_24,0.33453894
28876,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_13_17,0.022220409
28877,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_31_6,0.08353916
28878,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_26_19,0.046180557
28879,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_22_15,0.02778084
28880,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_7_23,0.013456527
28881,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_9_27,0.33453894
28882,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_4_5,0.011389472
28883,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_22_17,0.013106139
28884,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_13_8,0.038683195
28885,47RPL_32_times_32,S2A_MSIL2A_20230122T040051_R004_T47RPL_20230123T135734_visual_24_9,0.02374167
